video_id,ai_score,channel_name,created_at,human_score,published_at,script_analysis,storage_path,thumbnail_url,title,updated_at,view_count
vYT03_Fbdho,5,푸짐스,,95,2025-12-10T07:43:59Z,"{""summary"": ""개인적인 취향에 기반한 제품 추천으로 정보가 사실과 일치함."", ""patent_check"": null, ""consultation"": ""주관적인 맛 평가와 실제 시장 정보를 바탕으로 한 리뷰입니다. 개인의 기호에 맞춰 구매를 결정하십시오."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": null, ""source"": ""식품 유통 정보"", ""fact"": ""오뚜기 쇠고기 미역국 라면, 팔도 라볶이, 더미식 해물짬뽕 모두 시중에 정식 판매 중인 제품입니다.""}, {""url"": null, ""source"": ""온라인 쇼핑몰 가격 비교"", ""fact"": ""더미식 해물짬뽕의 가격은 2개입 기준 약 6,000원대로, 스크립트 내 가격 정보가 실제와 부합합니다.""}], ""issues"": []}",/Users/dohyeonkim/Documents/Documents - MacBook Pro dk/00_Projects/스프린트/sprint_backend/Extraction_vYT03_Fbdho,https://i.ytimg.com/vi/vYT03_Fbdho/hqdefault.jpg,저는 이 라면들 맛있던데 왜 호불호가 있는지,1770567025,5966137
W9v5Y4QujzM,,치즈 사하야담,,,2026-02-05T07:48:30Z,,,https://i.ytimg.com/vi/W9v5Y4QujzM/hqdefault.jpg,아주 얇은 점프맵,1770647451,212213
Q3NbZNBpD-k,,또리유 DDOLEEU,,,2025-05-09T02:00:18Z,"{""summary"": ""절대적 효능 표현(다 제거) 및 일반 화장품의 항균 작용 주장으로 인해 주의가 필요한 광고입니다."", ""patent_check"": null, ""consultation"": ""단기적 효과나 절대적 제거 확언에 주의하십시오. 화장품은 세정 보조 수단일 뿐이며, '간질간질'한 자극은 피부 타입에 따라 부작용이 될 수 있습니다."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": ""https://www.mfds.go.kr"", ""source"": ""식약처 표시·광고 가이드라인"", ""fact"": ""일반 화장품 광고에서 '다 제거', '항균' 등 치료 효과로 오인될 수 있는 절대적·의학적 표현은 금지되어 있습니다.""}, {""url"": null, ""source"": ""KIPRIS 특허 검색"", ""fact"": ""'홀리바질' 함유 화장료 특허는 존재하나, 피지와 블랙헤드를 완벽히 제거한다는 임상적 결과는 광고 문구와 대조 시 과장된 측면이 있습니다.""}], ""issues"": [""[과대광고] '다 제거' 등 절대적 효능 확언"", ""[효능과장] 일반 화장품의 항균 작용 주장"", ""[표기오류] 한균, 노불 등 다수의 오타 발견""]}",,https://i.ytimg.com/vi/Q3NbZNBpD-k/hqdefault.jpg,#광고 간질간질보글보글모공이 청소되는느낌을 받아보세요!,1771154482,9019
9YKClC8VZLc,,HANGAME,,,2025-12-09T02:47:45Z,"{""summary"": ""제품 정보 없이 자극적인 대사로 호기심만 자극하며, 실제 서비스 내용을 은폐하고 있습니다."", ""patent_check"": null, ""consultation"": ""서비스의 정체를 숨긴 낚시성 광고입니다. 불법 도박이나 사기성 사이트로 연결될 가능성이 높으니 주의하십시오."", ""reliability_level"": ""정보 부족"", ""evidence"": [{""url"": null, ""source"": ""스크립트 내용 분석"", ""fact"": ""영화 '타짜'의 대사를 인용한 것으로 보이며, 제품의 기능이나 서비스의 정체에 대한 어떠한 객관적 정보도 포함되어 있지 않습니다.""}], ""issues"": [""[정보은폐] 광고 대상 정보 전무"", ""[사행성] 도박 관련 은어 사용"", ""[기만유도] 근거 없는 감각 강조""]}",,https://i.ytimg.com/vi/9YKClC8VZLc/hqdefault.jpg,251209_HPM_KR_[글랜_CGC_BG_크리에이터_하하_I]_영상_25_1080X1920_260220,1771181290,10808841
gQB20LsiccQ,,Tinder Korea,,,2026-02-09T05:02:48Z,"{""summary"": ""구체적인 기술력이나 수치 제시가 없는 단순 앱 체험 위주의 스크립트로 신뢰도 판단 근거가 부족합니다."", ""patent_check"": null, ""consultation"": ""단순 오락용 운세 서비스로 보입니다. 과도한 맹신은 지양하고, 서비스 이용 시 개인정보 수집 범위를 확인하십시오."", ""reliability_level"": ""정보 부족"", ""evidence"": [{""url"": null, ""source"": ""Google 검색 및 서비스 확인"", ""fact"": ""'킨더로가'는 MBTI, 심리테스트, 운세 등 오락용 콘텐츠를 제공하는 서비스로 확인됩니다.""}, {""url"": null, ""source"": ""광고 스크립트 분석"", ""fact"": ""특허, 인증, 전문적 효능 등 법적 검증이 필요한 핵심 주장이 포함되어 있지 않습니다.""}], ""issues"": [""[근거부재] 객관적 데이터 없는 주관적 평가"", ""[모호함] 서비스 실체에 대한 구체적 설명 부족""]}",,https://i.ytimg.com/vi/gQB20LsiccQ/hqdefault.jpg,나랑 같이 경도할 친구 틴더에서 찾아봐 #틴더 #tinder #틴더타로 #틴더2026,1771054847,720756
NmnVW1x1nHk,,냥코대전쟁 공식 채널,,,2025-01-04T10:34:33Z,,,https://i.ytimg.com/vi/NmnVW1x1nHk/hqdefault.jpg,나만의 냥코 군단을 만들자냥,1772006755,132834
hC-xCVm0BCI,,TikTok Lite JP,,,2026-02-12T09:46:19Z,,,https://i.ytimg.com/vi/hC-xCVm0BCI/hqdefault.jpg,cid=ff26b3932545ec7abdb61180e8b9723e,1771078532,478804
Y_WlTRa9swg,,회사원A,,,2025-09-21T10:00:58Z,"{""summary"": ""최상급 표현(가장 안전) 사용 및 개인 측정 결과의 객관화로 인한 오인 우려가 있어 주의가 필요합니다."", ""patent_check"": null, ""consultation"": ""개인적인 사용 후기와 측정값은 환경에 따라 편차가 크므로 맹신해서는 안 됩니다. 주름 개선 등 의학적 효과를 기대한다면 식약처 허가를 받은 의료기기인지 반드시 확인하십시오."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": null, ""source"": ""식약처 광고 심의 가이드라인"", ""fact"": ""공산품인 미용기기를 의료기기로 오인하게 하거나 '주름 개선', '콜라겐 합성' 등 의학적 효능을 확정적으로 표현하는 것은 금지됨.""}, {""url"": null, ""source"": ""KIPRIS 및 일반 검색"", ""fact"": ""광고 내 '쿼드세라', '인젝티어' 등 제품의 기술적 특허 번호가 명시되지 않았으며, '가장 안전한 디바이스'라는 주장에 대한 공인된 통계 근거가 부족함.""}], ""issues"": [""[최상급표현] 근거 없는 '가장 안전' 주장"", ""[객관성부족] 개인 장비 수치를 일반화"", ""[의학효능] 미검증 콜라겐 합성 효과 언급""]}",,https://i.ytimg.com/vi/Y_WlTRa9swg/hqdefault.jpg,비싼 LDM 디바이스 제대로 구매해서 뽕 뽑으셔요🥰 디바이스에 몇 천만 원 쓴 여자 LDM 초음파 디바이스 편✨,1771912003,153338
2M06ZaHhlY0,,리뷰야놀자,,,2026-02-06T09:55:48Z,"{""summary"": ""금 시세 허위 정보(2배 이상 부풀림) 및 비현실적인 고수익 보상 체계로 인한 기만적 광고입니다."", ""patent_check"": null, ""consultation"": ""객관적 시세부터 허위인 광고입니다. 개인정보 유출 및 과도한 시간 낭비 가능성이 높으므로 서비스 이용에 각별히 주의하십시오."", ""reliability_level"": ""위험"", ""evidence"": [{""url"": ""https://www.krx.co.kr"", ""source"": ""한국거래소(KRX) 금시장 시세"", ""fact"": ""현재 금 1g 시세는 약 11~12만 원대이며, 광고 속 26만 7천 원은 명백한 허위 정보입니다.""}, {""url"": null, ""source"": ""보상형 앱(앱테크) 소비자 주의보"", ""fact"": ""광고 시청 및 리뷰만으로 수십만 원 상당의 실물을 단기간에 지급하는 수익 구조는 현실적으로 불가능합니다.""}], ""issues"": [""[시세왜곡] 1g 가격을 시장가 2배로 부풀림"", ""[허위보장] 단순 미션으로 단기간 고수익 확언"", ""[사행유도] 다단계식 친구 초대 및 광고 강제""]}",,https://i.ytimg.com/vi/2M06ZaHhlY0/hqdefault.jpg,요즘은 앱에서 금을 준다고?,1771074207,453988
StXvtaaEk7k,,플로버드루와,,,2026-02-10T11:00:00Z,"{""summary"": ""구체적인 제품명이나 효능 주장이 없어 신뢰성 검증이 불가능합니다."", ""patent_check"": null, ""consultation"": ""광고 대상과 구체적인 약속/효능이 명시되지 않았으므로, 추가적인 정보를 확인하기 전까지는 판단을 유보해야 합니다."", ""reliability_level"": ""정보 부족"", ""evidence"": [{""url"": null, ""source"": ""제공된 광고 스크립트 분석"", ""fact"": ""스크립트에 제품명, 성분, 특허 번호 등 객관적으로 검증할 만한 수치나 기술적 내용이 포함되어 있지 않습니다.""}, {""url"": null, ""source"": ""언어적 분석"", ""fact"": ""'이기자'를 거꾸로 하면 '자기이'가 되며, 이는 통상적인 언어유희(자기야 등)로 보이나 상업적 광고로서의 정보는 확인되지 않습니다.""}], ""issues"": [""구체적 정보 부재"", ""검증 가능한 주장 없음""]}",,https://i.ytimg.com/vi/StXvtaaEk7k/hqdefault.jpg,팬들 속 뒤집어지게 만든 이나경 전설의 라방,1770804136,326158
F7LOm2YntzI,,두원공과대학교,,,2026-02-03T05:25:03Z,,,https://i.ytimg.com/vi/F7LOm2YntzI/hqdefault.jpg,2026학년도 두원공과대학교 신입생 자율모집,1770647665,172550
L6u-v0MUPoM,,Hello Rivvy,,,2026-01-07T07:50:05Z,"{""summary"": ""검증 가능한 제품 정보나 구체적인 주장이 포함되지 않아 광고의 신뢰성을 판단할 수 없습니다."", ""patent_check"": null, ""consultation"": ""제공된 내용만으로는 신뢰성 판단이 불가능합니다. 제품의 상세 페이지에서 식약처 인증 여부와 구체적 효능을 확인하십시오."", ""reliability_level"": ""정보 부족"", ""evidence"": [{""url"": null, ""source"": ""광고 스크립트 분석"", ""fact"": ""제공된 스크립트에는 음악 기호와 'Heat'라는 단어 외에 제품명, 성분, 효능 등 어떠한 정보도 포함되어 있지 않습니다.""}], ""issues"": [""[정보부족] 분석 가능한 주장 없음""]}",,https://i.ytimg.com/vi/L6u-v0MUPoM/hqdefault.jpg,Eternal Hero,1772007385,996961
ANsl82DuNAk,,여드름 탈출 클럽,,,2026-01-29T03:33:46Z,"{""summary"": ""[의학적 과장] 때문이며, 이는 화장품을 치료제로 오인하게 하는 비과학적 주장과 대조되어 위험합니다."", ""patent_check"": null, ""consultation"": ""화장품은 치료제가 아닙니다. '균 사멸'이나 '피부 부위별 반응' 등의 비과학적 상술에 주의하고 전문의와 상담하십시오."", ""reliability_level"": ""위험"", ""evidence"": [{""url"": ""https://www.mfds.go.kr"", ""source"": ""식약처 화장품 표시·광고 관리 가이드라인"", ""fact"": ""화장품 광고 시 '질병 치료', '균 사멸' 등 의학적 효능을 암시하는 표현은 의약품 오인 광고로 엄격히 금지됨.""}, {""url"": null, ""source"": ""대한피부과학회 및 관련 학술 자료"", ""fact"": ""특정 피부 부위에 따라 거품의 양이 눈에 띄게 달라진다는 주장은 과학적 근거가 없으며 검증되지 않은 마케팅 수법임.""}], ""issues"": [""[의학적 과장] 여드름균 사멸 등 치료 효과 표방"", ""[비과학적] 여드름 부위별 거품 양 차이 주장"", ""[오인유발] 피부과 사용 제품이라며 신뢰도 기만""]}",,https://i.ytimg.com/vi/ANsl82DuNAk/hqdefault.jpg,260119_레드스팟_영상_여드름_안믿어_MS_인트로2.mp4,1771143609,1029098
B6S7CIMGwx8,,오녜,,,2026-02-06T08:17:00Z,"{""summary"": ""게임 내 시스템(마인크래프트)을 활용한 창작물로, 실생활 제품에 대한 기만적 광고 요소가 없습니다."", ""patent_check"": null, ""consultation"": ""본 스크립트는 게임 팁을 전달하는 영상의 내용이며, 소비자를 현혹하는 허위 특허나 의학적 과대광고가 전혀 포함되어 있지 않습니다."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": ""https://minecraft.fandom.com/wiki/Sponge"", ""source"": ""Minecraft Wiki"", ""fact"": ""마인크래프트 게임 내에서 젖은 스펀지는 '지옥(The Nether)' 차원에 놓을 경우 즉시 마르는 기믹이 존재합니다.""}], ""issues"": [""[정보: 게임 내 기믹 설명]"", ""[사실: 게임 메커니즘과 일치]""]}",,https://i.ytimg.com/vi/B6S7CIMGwx8/hqdefault.jpg,정말로 끝났다고 생각해?,1771190501,1942544
Df2FspqSVRc,,홈공간팁스,,,2026-02-21T09:54:33Z,,,https://i.ytimg.com/vi/Df2FspqSVRc/hqdefault.jpg,이런 과일 디저트 본적 있어요? 만드는 방법알아냄ㅋㅋ,1771772921,197698
Ltbxw_4SmM8,,빵또A,,,2026-02-03T03:16:18Z,"{""summary"": ""제품 주장이나 기술적 설명이 전혀 포함되지 않은 노래 가사 위주의 스크립트로 검증이 불가능합니다."", ""patent_check"": null, ""consultation"": ""해당 내용은 상업적 광고의 핵심 주장이 결여되어 있어 신뢰성을 평가할 수 없으므로, 실제 제품 정보를 확인하시기 바랍니다."", ""reliability_level"": ""정보 부족"", ""evidence"": [{""url"": null, ""source"": ""스크립트 내용 분석"", ""fact"": ""제공된 텍스트는 'Stay', 'Shape of You', 'Sorry' 등 유명 팝송의 가사들로만 구성되어 있습니다.""}], ""issues"": [""[정보 부재] 구체적인 제품명이나 서비스 설명 없음"", ""[검증 불가] 기술적 주장이나 효능 언급 부재""]}",,https://i.ytimg.com/vi/Ltbxw_4SmM8/hqdefault.jpg,그때 우리 다 이 노래만 들었잖아..  2010년대 추억 소환 팝송 모음,1771945288,45431
E2lqbIl7rrU,,RiseGuide: Expert Insights,,,2026-02-01T16:41:08Z,"{""summary"": ""[과장된 확언] 때문이며, 28일 만의 극적 변화는 과학적 근거가 부족하여 주의가 필요합니다."", ""patent_check"": null, ""consultation"": ""단기 속성 보장에 현혹되지 마십시오. 퀴즈 후 유료 결제 시 환불 규정을 반드시 확인하고 무료 샘플 강의 여부를 파악하십시오."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": null, ""source"": ""학습 심리학 및 습관 형성 이론"", ""fact"": ""일반적으로 습관 형성과 기술 숙달에는 개인차가 크며, 28일이라는 단기간에 '완전히 다른 사람'이 된다는 보장은 과학적 근거가 약합니다.""}, {""url"": null, ""source"": ""온라인 코칭 광고 분석"", ""fact"": ""특정 업체명이나 공인된 인증 정보 없이 '개인 맞춤형 플랜'을 강조하는 방식은 주로 유료 구독 결제를 유도하는 전형적인 마케팅 기법입니다.""}], ""issues"": [""[과장광고] 28일 내 완벽 소통 보장"", ""[심리압박] 전문성 낭비라며 불안 조성"", ""[근거미흡] 구체적 커리큘럼 정보 부재""]}",,https://i.ytimg.com/vi/E2lqbIl7rrU/hqdefault.jpg,10220_2_ENG.mp4,1771070343,4663087
SuK7HC0N4c0,,애니인포,,,2026-02-07T12:25:15Z,,,https://i.ytimg.com/vi/SuK7HC0N4c0/hqdefault.jpg,미카사가 죽이려한 처자들 모음,1770645792,10833
7cbRq7jC5L0,,충청대학교방송광고제작과,,,2017-10-26T15:32:38Z,,,https://i.ytimg.com/vi/7cbRq7jC5L0/hqdefault.jpg,상품광고_롯데 HOT Six,1771835176,1058
Y680Qu1VPi0,,용쥬르이용주,,,2026-01-31T11:00:55Z,"{""summary"": ""유머 기반의 브랜디드 콘텐츠(PPL)이며, 기만적인 허위 특허나 위협적인 마케팅 요소가 없습니다."", ""patent_check"": null, ""consultation"": ""유명 크리에이터의 오락용 브랜디드 콘텐츠입니다. 라면이 소화를 돕는다는 등의 표현은 유머로만 이해하시고, 사행성 게임 이용 시 과몰입에 주의하십시오."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": null, ""source"": ""Google 검색 및 콘텐츠 분석"", ""fact"": ""영상 내 언급된 '한게임'은 NHN에서 운영하는 합법적인 게임 서비스이며, 게임 도구 협찬을 명시한 PPL로 판단됩니다.""}, {""url"": null, ""source"": ""식약처 광고 심의 가이드라인"", ""fact"": ""\""2년 중 가장 맛있다\"" 등의 주관적 맛 평가는 사회통념상 허용되는 '해학적 표현(Puffery)'에 해당하여 위반으로 보기 어렵습니다.""}], ""issues"": [""[희극적과장] 라면이 소화를 돕는다는 농담성 발언"", ""[단순PPL] 특정 게임 서비스의 간접광고 포함""]}",,https://i.ytimg.com/vi/Y680Qu1VPi0/hqdefault.jpg,(긴급 복구) 파자마 파티로 선민이네 집 급습 브이로그,1771773235,532168
OnBbqYJtWHo,,오브제TV,,,2026-01-16T09:00:43Z,"{""summary"": ""가족 시술 사례를 이용한 심리적 신뢰 유도 방식이며, 객관적 지표와 부작용 안내가 누락되어 주의가 필요합니다."", ""patent_check"": null, ""consultation"": ""수술 후기는 주관적이며 개인차가 크므로, 반드시 전문의와 충분한 상담을 통해 예상 부작용을 확인한 후 결정하시기 바랍니다."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": ""https://www.law.go.kr/법령/의료법"", ""source"": ""의료법 제56조(의료광고의 금지 등)"", ""fact"": ""환자의 치료 경험담 등 소비자를 현혹할 우려가 있는 광고는 금지되며, 의료행위는 개인차에 따라 부작용이 발생할 수 있습니다.""}, {""url"": null, ""source"": ""식약처 및 의료기관 가이드라인"", ""fact"": ""안면거상술은 신경 손상, 흉터, 비대칭 등 부작용 위험이 실재하는 의료 행위이나, 해당 광고는 긍정적 결과만을 강조하고 있습니다.""}], ""issues"": [""[체험기형 홍보] 가족 사례를 통한 주관적 성과 강조"", ""[정보 불균형] 수술 부작용 및 위험성 설명 부재"", ""[일반화 오류] 개인적 만족도를 보편적 결과로 암시""]}",,https://i.ytimg.com/vi/OnBbqYJtWHo/hqdefault.jpg,"요즘 핫한 안면거상, 신종인 원장님이 꽂힌 이유는?! | 오브제성형외과 신종인 원장",1771156959,116889
IDSRgUC5bho,,대당쇼츠,,,2025-12-08T14:00:25Z,,,https://i.ytimg.com/vi/IDSRgUC5bho/hqdefault.jpg,꽉찬 300점   #4구  #3구 #당구  #billiard #승글징글 #대학당구,1770648099,180429
to4TF5lc1_I,,RiseGuide: Expert Insights,,,2026-02-06T08:47:34Z,"{""summary"": ""단기(28일) 내 승진 보장 등 과도한 성과 강조 및 개인적 경험의 일반화로 인한 주의 등급입니다."", ""patent_check"": null, ""consultation"": ""단순 훈련만으로 즉각적인 승진이 보장되지는 않습니다. 유료 결제 전 커리큘럼과 환불 규정을 꼼꼼히 확인하십시오."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": null, ""source"": ""자기계발 서비스 마케팅 분석"", ""fact"": ""28일 만에 승진이 가능하다는 주장은 직장 환경과 개인 역량 등 외부 변수를 배제한 자의적 주장입니다.""}, {""url"": null, ""source"": ""공정거래위원회 광고 지침"", ""fact"": ""교육 서비스에서 단기간 내 비약적인 신분 상승이나 성과를 확언하는 행위는 소비자 오인 가능성이 큽니다.""}], ""issues"": [""[과도한 확언] 4주 내 승진 등 비현실적 성과"", ""[근거 부족] 9분 훈련의 객관적 효과 미비"", ""[심리 기만] '몰라보게 변한다'는 모호한 표현""]}",,https://i.ytimg.com/vi/to4TF5lc1_I/hqdefault.jpg,10320_2_ENG.mp4,1771142291,1355975
AEv21nH_q5w,,단단묵직,,,2026-02-06T02:51:38Z,"{""summary"": ""광고 스크립트 내 구체적인 주장이 포함되지 않아 신뢰성 분석을 위한 정보가 부족합니다."", ""patent_check"": null, ""consultation"": ""정확한 분석을 위해 제품명이나 구체적인 광고 문구가 포함된 전체 스크립트를 제공해 주시기 바랍니다."", ""reliability_level"": ""정보 부족"", ""evidence"": [{""url"": null, ""source"": ""광고 스크립트 원문"", ""fact"": ""제공된 스크립트에는 'Hat' 외에 제품의 효능, 특허, 인증 등에 관한 어떠한 정보도 포함되어 있지 않습니다.""}], ""issues"": [""[정보부족] 분석 가능한 구체적 주장 없음""]}",,https://i.ytimg.com/vi/AEv21nH_q5w/hqdefault.jpg,호로파 캡슐,1771670914,270753
-cdIrBLtcd4,95,REDILL,,5,2026-01-19T14:31:30Z,"{""summary"": ""유해물질 제로 주장 및 금연 효과에 대한 의학적 근거가 부족합니다."", ""patent_check"": null, ""consultation"": ""유해물질이 전혀 없다는 주장은 과학적 근거가 희박합니다. 금연을 원하신다면 식약처가 인증한 금연 보조제를 사용하시길 권장합니다."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": ""https://www.mfds.go.kr"", ""source"": ""식품의약품안전처(KFDA)"", ""fact"": ""무니코틴 액상이라도 가열 및 기화 과정에서 포름알데히드 등 유해물질이 발생할 수 있어 '유해성 제로'는 단정하기 어렵습니다.""}, {""url"": null, ""source"": ""국민건강증진법/약사법"", ""fact"": ""의약외품으로 지정되지 않은 일반 전자담배를 금연 보조 효과가 있는 것으로 광고하는 것은 소비자 오인 소지가 있습니다.""}], ""issues"": [""유해물질 제로 과장"", ""금연 보조제 오인 우려"", ""의학적 검증 미비""]}",D:\Files\Leaning\sprint_backend\Extraction_-cdIrBLtcd4,https://i.ytimg.com/vi/-cdIrBLtcd4/hqdefault.jpg,아버지도 쉽게 금연하셨어요,1770790345,2228707
sbChiG8NkeA,,HANGAME,,,2025-12-18T08:05:03Z,"{""summary"": ""핵심 정보(제품명, 성분, 용도) 은닉 및 자극적 반응 중심의 광고로 신뢰성 확인이 불가능합니다."", ""patent_check"": null, ""consultation"": ""광고가 제품의 실체를 숨기고 반응만 강조한다면 허위·과장 광고일 가능성이 높으므로 주의가 필요합니다."", ""reliability_level"": ""정보 부족"", ""evidence"": [{""url"": null, ""source"": ""KIPRIS 및 웹 검색"", ""fact"": ""'스틸' 또는 '출복'과 관련된 공신력 있는 기능성 제품이나 특허 정보가 확인되지 않습니다.""}], ""issues"": [""[정보은닉] 제품의 정체와 효능에 대한 설명 없음"", ""[자극선동] '무섭다', '미쳤다' 등 주관적 감탄사만 남발"", ""[모호성] '스틸', '출복' 등 불분명한 용어 사용""]}",,https://i.ytimg.com/vi/sbChiG8NkeA/hqdefault.jpg,251218_HPM_KR_[글랜_CGC_BG_크리에이터_유라_C]_영상_22s_1080X1920_260317,1772005200,24196150
zcptVfrW4Yw,,storage53,,,2026-02-11T03:03:13Z,"{""summary"": ""의학적 효능 과장(잇몸 재생) 및 치아 탈락 공포 마케팅으로 인한 위험 등급입니다."", ""patent_check"": null, ""consultation"": ""잇몸 질환은 치과 전문의의 진단이 필수입니다. 식품을 의학적 치료제로 오인하지 않도록 주의가 필요합니다."", ""reliability_level"": ""위험"", ""evidence"": [{""url"": ""https://www.mfds.go.kr"", ""source"": ""식약처 광고 심의 가이드라인"", ""fact"": ""건강기능식품 및 일반식품의 '질병 예방 및 치료(잇몸 재생, 살균)' 효능 표방은 엄격히 금지됩니다.""}, {""url"": null, ""source"": ""KIPRIS 특허 검색"", ""fact"": ""코레비타 및 액상 접착 유산균 관련 잇몸 재생 특허 등록 내역이 확인되지 않습니다.""}], ""issues"": [""[과대광고] 식품을 잇몸 재생 치료제로 묘사"", ""[공포조장] 방치 시 치아 상실 위협"", ""[근거부족] 출처 불분명한 임상 수치 인용""]}",,https://i.ytimg.com/vi/zcptVfrW4Yw/hqdefault.jpg,지금이 제일 싸요,1771670735,19499
fpEtgTgW0wA,,홍프로디테,,,2024-01-14T09:11:17Z,,,https://i.ytimg.com/vi/fpEtgTgW0wA/hqdefault.jpg,-10kg다이어터 추천 #올리브영 #다이어트보조제 효과🔥급찐급빠 #다이어트 sos템 #내돈내산 #shorts,1771847145,48571
nrGYlDcC3tk,,WhoAI,,,2025-05-27T15:08:25Z,,,https://i.ytimg.com/vi/nrGYlDcC3tk/hqdefault.jpg,최근 AI 영상 제작 근황;;  #shortvideo #shrots #ai #veo3 #google #광고 #웃긴영상,1770646354,20799
TmoD4LJE0yI,,윤익혼대학,,,2026-02-12T10:30:17Z,"{""summary"": ""[정보 왜곡] 과거 공고 데이터를 미래 시점으로 오기입하여 소비자에게 혼선을 줄 수 있어 주의가 필요합니다."", ""patent_check"": null, ""consultation"": ""과거 수치를 기반으로 한 예상 정보이므로, 실제 지원금과 일정은 반드시 당해 연도 공식 모집 공고문을 확인하십시오."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": ""https://www.k-startup.go.kr"", ""source"": ""중소벤처기업부 K-Startup 공고"", ""fact"": ""스크립트 내 언급된 예산(491억)과 규모(750명)는 2024년 예비창업패키지 공식 확정치이며, 2026년 공고는 현재 존재하지 않습니다.""}], ""issues"": [""[연도오류] 24년 지표를 26년 공고로 설명"", ""[추측발표] 확정되지 않은 지원금 증액 언급""]}",,https://i.ytimg.com/vi/TmoD4LJE0yI/hqdefault.jpg,2026 예비창업패키지 대비 필수 준비리스트!!,1771851967,4506
WmEjrZFVRB4,,걍밍경,,,2026-02-20T12:12:56Z,"{""summary"": ""제조 과정과 시연을 투명하게 공개한 브이로그형 광고이며, 의학적 오인 우려가 없어 안전합니다."", ""patent_check"": null, ""consultation"": ""일상적인 미용 효과를 강조하는 광고입니다. 다만, 자외선 차단 효과를 위해 정량을 바르는 것이 중요하므로 주의하십시오."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": null, ""source"": ""식약처 화장품 광고 가이드라인"", ""fact"": ""피부 톤업, 모공 커버, 결 개선 등은 화장품의 일반적인 기능 범주에 해당하며 위반 사항이 없음.""}, {""url"": null, ""source"": ""제품 출시 정보"", ""fact"": ""출연자가 직접 개발에 참여한 스킨 틴트 제품으로, 허위 사실이나 기만적 정보가 발견되지 않음.""}], ""issues"": [""[주관적표현] '마스터피스' 등 주관적 만족 강조"", ""[기능확인] 선크림 대체 시 자외선 차단지수 확인 필요""]}",,https://i.ytimg.com/vi/WmEjrZFVRB4/hqdefault.jpg,독감에 입터진 나날들과 해리언니 생파,1771846899,539097
8GMOadh2pZ4,,노코인노래방,,,2026-02-17T05:00:14Z,"{""summary"": ""광고적 주장이나 제품 정보가 전혀 포함되지 않아 신뢰성을 판단할 수 없습니다."", ""patent_check"": null, ""consultation"": ""이 내용은 광고보다는 예술적 콘텐츠에 가깝습니다. 실제 구매 시에는 제품의 상세 페이지를 통해 객관적 정보를 반드시 확인하십시오."", ""reliability_level"": ""정보 부족"", ""evidence"": [{""url"": null, ""source"": ""광고 스크립트 분석"", ""fact"": ""스크립트 전체가 노래 가사 및 감성적 문구로만 구성되어 있으며, 특정 상품이나 서비스에 대한 구체적인 홍보 내용이 식별되지 않습니다.""}], ""issues"": [""[정보부재] 제품명 및 효능 정보 없음"", ""[평가불가] 검증 가능한 광고적 주장 부재""]}",,https://i.ytimg.com/vi/8GMOadh2pZ4/hqdefault.jpg,[COVER] 제주에 나타난 리틀 한로로?! I 화해(한로로) - 이여진 [노코인노래방],1771660931,355
z9zuov6qTVM,,HANGAME,,,2026-01-29T03:15:43Z,"{""summary"": ""광고 스크립트 내 구체적인 제품 정보나 검증 가능한 주장이 식별되지 않아 신뢰성 판단이 불가합니다."", ""patent_check"": null, ""consultation"": ""광고의 핵심 주장(성분, 특허, 효능 등)이 포함된 전체 내용을 확인하시기 바랍니다. 명확한 정보 없이 심리적 반응만 유도하는 광고는 주의가 필요합니다."", ""reliability_level"": ""정보 부족"", ""evidence"": [{""url"": null, ""source"": ""스크립트 분석"", ""fact"": ""제공된 스크립트는 '라데지', '가보' 등 문맥 확인이 어려운 단어와 감탄사로만 구성되어 있어 특정 제품이나 기술에 대한 주장을 포함하고 있지 않습니다.""}], ""issues"": [""[내용불명] 제품명 및 효능 파악 불가"", ""[정보부족] 검증 가능한 수치나 근거 없음""]}",,https://i.ytimg.com/vi/z9zuov6qTVM/hqdefault.jpg,260129_SUDDA_[CD팀_인플루언서_김민교_단초수_재경기8끗_승리]_세로형_260318,1771181301,1002559
